Handled aircraft: 18
Random seed type: 1200, Spawn every 3 seconds
Aircraft ID, Weight class, Spawn time, Departure time, Take-off time, time spend, Length, waiting time, path
0, Heavy, 0, 13.0, 21.9, 22, 37, 0, [(37, 0), (101.0, 0.5), (11.0, 1.0), (56.0, 1.5), (12.0, 2.0), (57.0, 2.5), (13.0, 3.0), (58.0, 3.5), (14.0, 4.0), (59.0, 4.5), (15.0, 5.0), (66.0, 5.5), (22.0, 6.0), (78.0, 6.5), (28.0, 7.0), (87.0, 7.5), (33.0, 8.0), (100.0, 8.5), (98.0, 9.0), (100.0, 13.5), (33.0, 14.0), (87.0, 14.5), (28.0, 15.0), (78.0, 15.5), (22.0, 16.0), (66.0, 16.5), (15.0, 17.0), (53.0, 17.5), (8.0, 18.0), (49.0, 18.5), (6.0, 19.0), (46.0, 19.5), (41.0, 20.0), (45.0, 20.5), (5.0, 21.0), (96.0, 21.5), (2.0, 22.0)]
1, Heavy, 2.0, 14.0, 23.9, 22, 37, 0, [(37, 2.0), (101.0, 2.5), (11.0, 3.0), (56.0, 3.5), (12.0, 4.0), (57.0, 4.5), (13.0, 5.0), (58.0, 5.5), (14.0, 6.0), (65.0, 6.5), (21.0, 7.0), (77.0, 7.5), (27.0, 8.0), (86.0, 8.5), (32.0, 9.0), (94.0, 9.5), (36.0, 10.0), (94.0, 14.5), (32.0, 15.0), (86.0, 15.5), (27.0, 16.0), (77.0, 16.5), (21.0, 17.0), (65.0, 17.5), (14.0, 18.0), (59.0, 18.5), (15.0, 19.0), (53.0, 19.5), (8.0, 20.0), (49.0, 20.5), (6.0, 21.0), (46.0, 21.5), (41.0, 22.0), (45.0, 22.5), (5.0, 23.0), (96.0, 23.5), (2.0, 24.0)]
2, Heavy, 4.0, 15.0, 25.9, 22, 37, 0, [(37, 4.0), (101.0, 4.5), (11.0, 5.0), (56.0, 5.5), (12.0, 6.0), (57.0, 6.5), (13.0, 7.0), (64.0, 7.5), (20.0, 8.0), (76.0, 8.5), (26.0, 9.0), (85.0, 9.5), (31.0, 10.0), (93.0, 10.5), (35.0, 11.0), (93.0, 15.5), (31.0, 16.0), (85.0, 16.5), (26.0, 17.0), (76.0, 17.5), (20.0, 18.0), (64.0, 18.5), (13.0, 19.0), (58.0, 19.5), (14.0, 20.0), (59.0, 20.5), (15.0, 21.0), (53.0, 21.5), (8.0, 22.0), (49.0, 22.5), (6.0, 23.0), (46.0, 23.5), (41.0, 24.0), (45.0, 24.5), (5.0, 25.0), (96.0, 25.5), (2.0, 26.0)]
3, Heavy, 6.0, 16.0, 27.9, 22, 37, 0, [(37, 6.0), (101.0, 6.5), (11.0, 7.0), (56.0, 7.5), (12.0, 8.0), (63.0, 8.5), (19.0, 9.0), (75.0, 9.5), (25.0, 10.0), (84.0, 10.5), (30.0, 11.0), (92.0, 11.5), (34.0, 12.0), (92.0, 16.5), (30.0, 17.0), (84.0, 17.5), (25.0, 18.0), (75.0, 18.5), (19.0, 19.0), (69.0, 19.5), (18.0, 20.0), (68.0, 20.5), (17.0, 21.0), (61.0, 21.5), (10.0, 22.0), (52.0, 22.5), (39.0, 23.0), (48.0, 23.5), (3.0, 24.0), (42.0, 24.5), (40.0, 25.0), (43.0, 25.5), (4.0, 26.0), (44.0, 26.5), (5.0, 27.0), (96.0, 27.5), (2.0, 28.0)]
4, Heavy, 8.0, 17.0, 30.4, 22, 38, 2.5, [(37, 8.0), (101.0, 8.5), (11.0, 9.0), (62.0, 9.5), (18.0, 10.0), (74.0, 10.5), (24.0, 11.0), (83.0, 11.5), (29.0, 12.0), (99.0, 12.5), (97.0, 13.0), (99.0, 17.5), (29.0, 18.0), (83.0, 18.5), (24.0, 19.0), (74.0, 19.5), (74.0, 20.0), (74.0, 20.5), (74.0, 21.0), (74.0, 21.5), (74.0, 22.0), (18.0, 22.5), (68.0, 23.0), (17.0, 23.5), (61.0, 24.0), (10.0, 24.5), (52.0, 25.0), (39.0, 25.5), (48.0, 26.0), (3.0, 26.5), (42.0, 27.0), (40.0, 27.5), (43.0, 28.0), (4.0, 28.5), (44.0, 29.0), (5.0, 29.5), (96.0, 30.0), (2.0, 30.5)]
5, Small, 10.0, 23.5, 42.4, 32, 62, 6.5, [(38, 10.0), (102.0, 10.5), (12.0, 11.0), (63.0, 11.5), (19.0, 12.0), (70.0, 12.5), (20.0, 13.0), (71.0, 13.5), (21.0, 14.0), (72.0, 14.5), (22.0, 15.0), (73.0, 15.5), (23.0, 16.0), (108.0, 16.5), (107.0, 17.0), (106.0, 17.5), (106.0, 18.0), (106.0, 18.5), (106.0, 19.0), (28.0, 19.5), (87.0, 20.0), (33.0, 20.5), (100.0, 21.0), (98.0, 21.5), (100.0, 24.0), (33.0, 24.5), (87.0, 25.0), (28.0, 25.5), (82.0, 26.0), (27.0, 26.5), (81.0, 27.0), (26.0, 27.5), (80.0, 28.0), (25.0, 28.5), (75.0, 29.0), (75.0, 29.5), (75.0, 30.0), (75.0, 30.5), (75.0, 31.0), (19.0, 31.5), (69.0, 32.0), (69.0, 32.5), (69.0, 33.0), (69.0, 33.5), (18.0, 34.0), (68.0, 34.5), (17.0, 35.0), (61.0, 35.5), (10.0, 36.0), (52.0, 36.5), (39.0, 37.0), (48.0, 37.5), (3.0, 38.0), (42.0, 38.5), (40.0, 39.0), (43.0, 39.5), (43.0, 40.0), (43.0, 40.5), (43.0, 41.0), (4.0, 41.5), (95.0, 42.0), (1.0, 42.5)]
6, Small, 12.0, 23.0, 35.4, 24, 44, 1.5, [(38, 12.0), (102.0, 12.5), (12.0, 13.0), (63.0, 13.5), (19.0, 14.0), (70.0, 14.5), (20.0, 15.0), (71.0, 15.5), (21.0, 16.0), (72.0, 16.5), (22.0, 17.0), (78.0, 17.5), (28.0, 18.0), (82.0, 18.5), (27.0, 19.0), (86.0, 19.5), (32.0, 20.0), (94.0, 20.5), (36.0, 21.0), (94.0, 23.5), (32.0, 24.0), (86.0, 24.5), (27.0, 25.0), (77.0, 25.5), (77.0, 26.0), (77.0, 26.5), (77.0, 27.0), (21.0, 27.5), (65.0, 28.0), (14.0, 28.5), (59.0, 29.0), (15.0, 29.5), (53.0, 30.0), (8.0, 30.5), (49.0, 31.0), (6.0, 31.5), (46.0, 32.0), (41.0, 32.5), (45.0, 33.0), (5.0, 33.5), (44.0, 34.0), (4.0, 34.5), (95.0, 35.0), (1.0, 35.5)]
7, Heavy, 14.0, 26.5, 38.4, 24, 42, 2.5, [(37, 14.0), (101.0, 14.5), (11.0, 15.0), (62.0, 15.5), (18.0, 16.0), (69.0, 16.5), (19.0, 17.0), (70.0, 17.5), (70.0, 18.0), (70.0, 18.5), (70.0, 19.0), (20.0, 19.5), (76.0, 20.0), (26.0, 20.5), (85.0, 21.0), (31.0, 21.5), (93.0, 22.0), (35.0, 22.5), (93.0, 27.0), (31.0, 27.5), (85.0, 28.0), (26.0, 28.5), (81.0, 29.0), (81.0, 29.5), (81.0, 30.0), (27.0, 30.5), (77.0, 31.0), (21.0, 31.5), (65.0, 32.0), (14.0, 32.5), (59.0, 33.0), (15.0, 33.5), (53.0, 34.0), (8.0, 34.5), (49.0, 35.0), (6.0, 35.5), (46.0, 36.0), (41.0, 36.5), (45.0, 37.0), (5.0, 37.5), (96.0, 38.0), (2.0, 38.5)]
